cowccode,iso3numeric,iso3alpha,year,LoTUnknown,LoTCriminal,LoTDissident,LoTMarginalized,LoTStateAgent,RstrctAccess
490,180,"COD",2000,-999,-999,-999,-999,-999,"No"
490,180,"COD",2001,"Widespread","No Allegations","Routinely","Allegation, No LoT","No Allegations","No"
490,180,"COD",2002,"Widespread","No Allegations","Allegation, No LoT","No Allegations","No Allegations","Yes"
490,180,"COD",2003,"Systematic","No Allegations","Allegation, No LoT","Routinely","No Allegations","Yes"
490,180,"COD",2004,"Widespread","No Allegations","No Allegations","Systematic","Allegation, No LoT","Yes"
490,180,"COD",2005,"Widespread","No Allegations","No Allegations","Systematic","No Allegations","No"
500,800,"UGA",1995,"No Allegations","Continued","Routinely","No Allegations","No Allegations","No"
500,800,"UGA",1996,"Widespread","No Allegations","No Allegations","Allegation, No LoT","No Allegations","No"
500,800,"UGA",1997,"No Allegations","Widespread","No Allegations","Routinely","No Allegations","No"
500,800,"UGA",1998,"Systematic","Routinely","Routinely","Widespread","No Allegations","No"
500,800,"UGA",1999,"Allegation, No LoT","Routinely","No Allegations","Routinely","No Allegations","No"
500,800,"UGA",2000,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","No Allegations","No"
500,800,"UGA",2001,"Several","No Allegations","Infrequent","No Allegations","No Allegations","No"
500,800,"UGA",2002,"Widespread","No Allegations","No Allegations","No Allegations","No Allegations","No"
500,800,"UGA",2003,"Routinely","No Allegations","Allegation, No LoT","Widespread","No Allegations","No"
500,800,"UGA",2004,"Allegation, No LoT","No Allegations","No Allegations","Infrequent","No Allegations","No"
500,800,"UGA",2005,"Widespread","No Allegations","No Allegations","Widespread","No Allegations","No"
501,404,"KEN",1995,"Systematic","Systematic","Several","Widespread","No Allegations","No"
501,404,"KEN",1996,"Systematic","Systematic","No Allegations","Routinely","No Allegations","No"
501,404,"KEN",1997,"Systematic","Systematic","Several","Widespread","No Allegations","No"
501,404,"KEN",1998,"Widespread","Systematic","No Allegations","Systematic","No Allegations","No"
501,404,"KEN",1999,"Widespread","Systematic","No Allegations","No Allegations","No Allegations","No"
501,404,"KEN",2000,"Systematic","Widespread","No Allegations","Allegation, No LoT","No Allegations","Yes"
501,404,"KEN",2001,"Widespread","Widespread","No Allegations","No Allegations","No Allegations","No"
501,404,"KEN",2002,"Widespread","Systematic","Systematic","No Allegations","No Allegations","No"
501,404,"KEN",2003,"Widespread","Systematic","Systematic","No Allegations","No Allegations","No"
501,404,"KEN",2004,"Widespread","Systematic","Systematic","No Allegations","No Allegations","No"
501,404,"KEN",2005,"Routinely","Systematic","Systematic","No Allegations","No Allegations","No"
510,834,"TZA",1995,"No Allegations","Routinely","Several","Routinely","No Allegations","No"
510,834,"TZA",1996,"No Allegations","Several","No Allegations","Several","No Allegations","Yes"
510,834,"TZA",1997,"No Allegations","Several","No Allegations","Several","No Allegations","No"
510,834,"TZA",1998,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
510,834,"TZA",1999,"No Allegations","No Allegations","Routinely","No Allegations","No Allegations","No"
510,834,"TZA",2000,"No Allegations","Several","Widespread","No Allegations","No Allegations","No"
510,834,"TZA",2001,"Widespread","No Allegations","Systematic","No Allegations","No Allegations","No"
510,834,"TZA",2002,"Several","Systematic","Routinely","Infrequent","No Allegations","No"
510,834,"TZA",2003,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
510,834,"TZA",2004,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
510,834,"TZA",2005,"No Allegations","Several","Widespread","No Allegations","No Allegations","No"
516,108,"BDI",1995,-777,-777,-777,-777,-777,"No"
516,108,"BDI",1996,"No Allegations","Systematic","No Allegations","No Allegations","No Allegations","No"
516,108,"BDI",1997,"Systematic","No Allegations","No Allegations","No Allegations","No Allegations","Yes"
516,108,"BDI",1998,"Systematic","No Allegations","No Allegations","No Allegations","No Allegations","No"
516,108,"BDI",1999,"Systematic","Systematic","No Allegations","No Allegations","No Allegations","No"
516,108,"BDI",2000,"Routinely","Routinely","No Allegations","No Allegations","No Allegations","No"
516,108,"BDI",2001,"No Allegations","Routinely","No Allegations","No Allegations","No Allegations","No"
516,108,"BDI",2002,"Widespread","Routinely","No Allegations","Routinely","No Allegations","No"
516,108,"BDI",2003,"Widespread","Routinely","No Allegations","Systematic","No Allegations","No"
516,108,"BDI",2004,"Systematic","No Allegations","No Allegations","No Allegations","No Allegations","No"
516,108,"BDI",2005,"No Allegations","Several","No Allegations","No Allegations","No Allegations","No"
517,646,"RWA",1995,"Routinely","Widespread","No Allegations","No Allegations","No Allegations","No"
517,646,"RWA",1996,"Routinely","Widespread","Several","Routinely","No Allegations","No"
517,646,"RWA",1997,"No Allegations","Widespread","Several","Systematic","Infrequent","Yes"
517,646,"RWA",1998,"Systematic","Widespread","Several","Systematic","No Allegations","Yes"
517,646,"RWA",1999,"Systematic","Widespread","Several","Widespread","No Allegations","Yes"
517,646,"RWA",2000,"Systematic","Widespread","Several","Widespread","No Allegations","Yes"
517,646,"RWA",2001,"Several","Systematic","Several","Routinely","No Allegations","No"
517,646,"RWA",2002,"No Allegations","Routinely","Routinely","No Allegations","No Allegations","No"
517,646,"RWA",2003,"Widespread","No Allegations","Several","Widespread","No Allegations","No"
517,646,"RWA",2004,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
517,646,"RWA",2005,"Infrequent","No Allegations","Widespread","Routinely","No Allegations","Yes"
520,706,"SOM",1995,-777,-777,-777,-777,-777,"No"
520,706,"SOM",1996,-777,-777,-777,-777,-777,"No"
520,706,"SOM",1997,-777,-777,-777,-777,-777,"No"
520,706,"SOM",1998,-777,-777,-777,-777,-777,"No"
520,706,"SOM",1999,-777,-777,-777,-777,-777,"No"
520,706,"SOM",2000,-777,-777,-777,-777,-777,"No"
520,706,"SOM",2001,-777,-777,-777,-777,-777,"No"
520,706,"SOM",2002,-777,-777,-777,-777,-777,"No"
520,706,"SOM",2003,-777,-777,-777,-777,-777,"No"
520,706,"SOM",2004,-777,-777,-777,-777,-777,"No"
520,706,"SOM",2005,-777,-777,-777,-777,-777,"No"
530,231,"ETH",1995,"Allegation, No LoT","Infrequent","Infrequent","Allegation, No LoT","No Allegations","No"
530,231,"ETH",1996,"No Allegations","No Allegations","Allegation, No LoT","No Allegations","No Allegations","No"
530,231,"ETH",1997,"Allegation, No LoT","No Allegations","No Allegations","Allegation, No LoT","No Allegations","No"
530,231,"ETH",1998,"Allegation, No LoT","No Allegations","No Allegations","Several","No Allegations","No"
530,231,"ETH",1999,"Allegation, No LoT","Allegation, No LoT","No Allegations","Allegation, No LoT","No Allegations","No"
530,231,"ETH",2000,"Allegation, No LoT","No Allegations","Routinely","Allegation, No LoT","No Allegations","No"
530,231,"ETH",2001,"Allegation, No LoT","Allegation, No LoT","Several","No Allegations","No Allegations","No"
530,231,"ETH",2002,"Several","No Allegations","No Allegations","Allegation, No LoT","No Allegations","No"
530,231,"ETH",2003,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","No Allegations","No"
530,231,"ETH",2004,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
530,231,"ETH",2005,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
531,232,"ERI",1995,"No Allegations","No Allegations","No Allegations","Allegation, No LoT","No Allegations","No"
531,232,"ERI",1996,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
531,232,"ERI",1997,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
531,232,"ERI",1998,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","No Allegations","No"
531,232,"ERI",1999,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","No Allegations","No"
531,232,"ERI",2000,"Allegation, No LoT","No Allegations","No Allegations","Routinely","No Allegations","No"
531,232,"ERI",2001,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
531,232,"ERI",2002,"Several","Allegation, No LoT","Allegation, No LoT","Allegation, No LoT","Allegation, No LoT","No"
531,232,"ERI",2003,"Widespread","Allegation, No LoT","Allegation, No LoT","Several","No Allegations","No"
531,232,"ERI",2004,"Allegation, No LoT","Systematic","Allegation, No LoT","Several","Systematic","No"
531,232,"ERI",2005,"Allegation, No LoT","No Allegations","Allegation, No LoT","Several","No Allegations","No"
540,24,"AGO",1995,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","No Allegations","No"
540,24,"AGO",1996,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","No Allegations","No"
540,24,"AGO",1997,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","No Allegations","No"
540,24,"AGO",1998,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","No Allegations","No"
540,24,"AGO",1999,"Allegation, No LoT","No Allegations","No Allegations","Several","No Allegations","No"
540,24,"AGO",2000,"Allegation, No LoT","Allegation, No LoT","No Allegations","No Allegations","No Allegations","No"
540,24,"AGO",2001,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
540,24,"AGO",2002,"Allegation, No LoT","Systematic","No Allegations","Allegation, No LoT","No Allegations","No"
540,24,"AGO",2003,"Several","No Allegations","No Allegations","Allegation, No LoT","No Allegations","No"
540,24,"AGO",2004,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","No Allegations","No"
540,24,"AGO",2005,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","No Allegations","No"
541,508,"MOZ",1995,"No Allegations","No Allegations","Systematic","No Allegations","No Allegations","No"
541,508,"MOZ",1996,"No Allegations","Widespread","No Allegations","No Allegations","No Allegations","No"
541,508,"MOZ",1997,"Routinely","Several","No Allegations","No Allegations","No Allegations","No"
541,508,"MOZ",1998,"Routinely","Systematic","No Allegations","No Allegations","No Allegations","No"
541,508,"MOZ",1999,"Routinely","No Allegations","No Allegations","No Allegations","No Allegations","No"
541,508,"MOZ",2000,"Systematic","Infrequent","No Allegations","No Allegations","No Allegations","No"
541,508,"MOZ",2001,"Routinely","No Allegations","No Allegations","No Allegations","No Allegations","No"
541,508,"MOZ",2002,"Systematic","Routinely","No Allegations","No Allegations","No Allegations","No"
541,508,"MOZ",2003,"Infrequent","No Allegations","No Allegations","No Allegations","No Allegations","No"
541,508,"MOZ",2004,"Systematic","No Allegations","No Allegations","No Allegations","No Allegations","No"
541,508,"MOZ",2005,"Widespread","No Allegations","No Allegations","No Allegations","No Allegations","No"
551,894,"ZMB",1995,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
551,894,"ZMB",1996,"Widespread","Several","No Allegations","No Allegations","No Allegations","No"
551,894,"ZMB",1997,"Routinely","Several","No Allegations","No Allegations","No Allegations","No"
551,894,"ZMB",1998,"Widespread","Routinely","No Allegations","No Allegations","No Allegations","Yes"
551,894,"ZMB",1999,"Widespread","No Allegations","No Allegations","Routinely","No Allegations","No"
551,894,"ZMB",2000,"Routinely","No Allegations","No Allegations","No Allegations","No Allegations","No"
551,894,"ZMB",2001,"Routinely","Widespread","No Allegations","No Allegations","No Allegations","No"
551,894,"ZMB",2002,"Routinely","Routinely","No Allegations","No Allegations","No Allegations","No"
551,894,"ZMB",2003,"No Allegations","Routinely","No Allegations","No Allegations","No Allegations","No"
551,894,"ZMB",2004,"No Allegations","Routinely","No Allegations","No Allegations","No Allegations","No"
551,894,"ZMB",2005,"No Allegations","Routinely","No Allegations","No Allegations","No Allegations","No"
552,716,"ZWE",1995,"No Allegations","No Allegations","Widespread","No Allegations","No Allegations","No"
552,716,"ZWE",1996,"Systematic","No Allegations","Systematic","No Allegations","No Allegations","No"
552,716,"ZWE",1997,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
552,716,"ZWE",1998,"Systematic","No Allegations","No Allegations","No Allegations","No Allegations","No"
552,716,"ZWE",1999,"Systematic","Widespread","No Allegations","No Allegations","No Allegations","No"
552,716,"ZWE",2000,"Widespread","No Allegations","Systematic","No Allegations","No Allegations","No"
552,716,"ZWE",2001,"Systematic","No Allegations","Systematic","No Allegations","No Allegations","No"
552,716,"ZWE",2002,"Systematic","No Allegations","Systematic","Widespread","No Allegations","No"
552,716,"ZWE",2003,"Systematic","No Allegations","Widespread","No Allegations","No Allegations","No"
552,716,"ZWE",2004,"Systematic","No Allegations","Widespread","No Allegations","No Allegations","No"
552,716,"ZWE",2005,"Systematic","No Allegations","Widespread","No Allegations","No Allegations","No"
553,454,"MWI",1995,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
553,454,"MWI",1996,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
553,454,"MWI",1997,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
553,454,"MWI",1998,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
553,454,"MWI",1999,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
553,454,"MWI",2000,"Several","Several","No Allegations","No Allegations","No Allegations","No"
553,454,"MWI",2001,"Several","No Allegations","No Allegations","No Allegations","No Allegations","No"
553,454,"MWI",2002,"Widespread","No Allegations","No Allegations","No Allegations","No Allegations","No"
553,454,"MWI",2003,"Widespread","No Allegations","No Allegations","No Allegations","No Allegations","No"
553,454,"MWI",2004,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
553,454,"MWI",2005,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
560,710,"ZAF",1995,"No Allegations","Systematic","No Allegations","No Allegations","No Allegations","No"
560,710,"ZAF",1996,"Several","Routinely","No Allegations","Routinely","No Allegations","No"
560,710,"ZAF",1997,"Routinely","Routinely","No Allegations","Routinely","No Allegations","No"
560,710,"ZAF",1998,"Routinely","Routinely","No Allegations","No Allegations","No Allegations","No"
560,710,"ZAF",1999,"Routinely","Routinely","No Allegations","No Allegations","No Allegations","No"
560,710,"ZAF",2000,"Routinely","No Allegations","No Allegations","No Allegations","No Allegations","No"
560,710,"ZAF",2001,"Routinely","No Allegations","No Allegations","No Allegations","No Allegations","No"
560,710,"ZAF",2002,"Routinely","Allegation, No LoT","No Allegations","No Allegations","No Allegations","No"
560,710,"ZAF",2003,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
560,710,"ZAF",2004,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
560,710,"ZAF",2005,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
565,516,"NAM",1995,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
565,516,"NAM",1996,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
565,516,"NAM",1997,"Routinely","No Allegations","No Allegations","No Allegations","No Allegations","No"
565,516,"NAM",1998,"Routinely","No Allegations","No Allegations","No Allegations","No Allegations","No"
565,516,"NAM",1999,"Routinely","No Allegations","No Allegations","Routinely","No Allegations","No"
565,516,"NAM",2000,"Routinely","No Allegations","No Allegations","Routinely","No Allegations","No"
565,516,"NAM",2001,"Routinely","No Allegations","No Allegations","Routinely","No Allegations","No"
565,516,"NAM",2002,"Routinely","Routinely","No Allegations","Routinely","No Allegations","No"
565,516,"NAM",2003,"Widespread","Allegation, No LoT","No Allegations","No Allegations","No Allegations","No"
565,516,"NAM",2004,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
565,516,"NAM",2005,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
570,426,"LSO",1995,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","Several","Yes"
570,426,"LSO",1996,"Routinely","No Allegations","No Allegations","No Allegations","No Allegations","No"
570,426,"LSO",1997,"Routinely","No Allegations","No Allegations","No Allegations","No Allegations","No"
570,426,"LSO",1998,-777,-777,-777,-777,-777,"No"
570,426,"LSO",1999,"Systematic","No Allegations","No Allegations","No Allegations","No Allegations","No"
570,426,"LSO",2000,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
570,426,"LSO",2001,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
570,426,"LSO",2002,"Routinely","Allegation, No LoT","No Allegations","No Allegations","No Allegations","No"
570,426,"LSO",2003,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
570,426,"LSO",2004,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
570,426,"LSO",2005,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
571,72,"BWA",1995,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
571,72,"BWA",1996,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
571,72,"BWA",1997,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","No Allegations","No"
571,72,"BWA",1998,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","No Allegations","No"
571,72,"BWA",1999,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","No Allegations","No"
571,72,"BWA",2000,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","No Allegations","No"
571,72,"BWA",2001,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","No Allegations","No"
571,72,"BWA",2002,"Infrequent","No Allegations","No Allegations","No Allegations","No Allegations","No"
571,72,"BWA",2003,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
571,72,"BWA",2004,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
571,72,"BWA",2005,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
572,748,"SWZ",1995,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","No Allegations","No"
572,748,"SWZ",1996,"Allegation, No LoT","Allegation, No LoT","Routinely","No Allegations","No Allegations","No"
572,748,"SWZ",1997,"Routinely","Several","Several","No Allegations","No Allegations","No"
572,748,"SWZ",1998,"Routinely","Allegation, No LoT","Allegation, No LoT","No Allegations","No Allegations","No"
572,748,"SWZ",1999,"Routinely","No Allegations","No Allegations","No Allegations","No Allegations","No"
572,748,"SWZ",2000,"Routinely","No Allegations","Allegation, No LoT","No Allegations","No Allegations","No"
572,748,"SWZ",2001,"Routinely","No Allegations","No Allegations","No Allegations","No Allegations","No"
572,748,"SWZ",2002,"Routinely","No Allegations","Allegation, No LoT","No Allegations","No Allegations","No"
572,748,"SWZ",2003,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
572,748,"SWZ",2004,"No Allegations","No Allegations","Allegation, No LoT","No Allegations","No Allegations","No"
572,748,"SWZ",2005,"No Allegations","No Allegations","Several","No Allegations","No Allegations","No"
580,450,"MDG",1995,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
580,450,"MDG",1996,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
580,450,"MDG",1997,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
580,450,"MDG",1998,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
580,450,"MDG",1999,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
580,450,"MDG",2000,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
580,450,"MDG",2001,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","No Allegations","No"
580,450,"MDG",2002,"Systematic","No Allegations","Several","No Allegations","No Allegations","No"
580,450,"MDG",2003,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
580,450,"MDG",2004,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
580,450,"MDG",2005,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
590,480,"MUS",1995,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
590,480,"MUS",1996,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
590,480,"MUS",1997,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
590,480,"MUS",1998,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
590,480,"MUS",1999,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
590,480,"MUS",2000,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
590,480,"MUS",2001,"Several","No Allegations","No Allegations","No Allegations","No Allegations","No"
590,480,"MUS",2002,"Several","Systematic","No Allegations","Systematic","No Allegations","No"
590,480,"MUS",2003,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
590,480,"MUS",2004,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
590,480,"MUS",2005,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
600,504,"MAR",1995,"Continued","No Allegations","No Allegations","No Allegations","No Allegations","No"
600,504,"MAR",1996,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
600,504,"MAR",1997,"No Allegations","No Allegations","Several","Several","No Allegations","No"
600,504,"MAR",1998,"Several","No Allegations","No Allegations","Several","No Allegations","No"
600,504,"MAR",1999,"Several","Several","No Allegations","No Allegations","No Allegations","No"
600,504,"MAR",2000,"No Allegations","Several","No Allegations","No Allegations","No Allegations","No"
600,504,"MAR",2001,"Allegation, No LoT","Several","No Allegations","Allegation, No LoT","No Allegations","No"
600,504,"MAR",2002,"Several","Several","No Allegations","No Allegations","No Allegations","No"
600,504,"MAR",2003,"Allegation, No LoT","Several","Several","No Allegations","No Allegations","No"
600,504,"MAR",2004,"Allegation, No LoT","Several","No Allegations","No Allegations","No Allegations","No"
600,504,"MAR",2005,"Allegation, No LoT","Infrequent","Infrequent","Allegation, No LoT","No Allegations","No"
615,12,"DZA",1995,"Systematic","Routinely","Routinely","No Allegations","No Allegations","No"
615,12,"DZA",1996,"Widespread","Widespread","No Allegations","No Allegations","No Allegations","No"
615,12,"DZA",1997,"Widespread","No Allegations","No Allegations","No Allegations","No Allegations","No"
615,12,"DZA",1998,"Widespread","Widespread","No Allegations","No Allegations","No Allegations","No"
615,12,"DZA",1999,"Widespread","No Allegations","No Allegations","No Allegations","No Allegations","No"
615,12,"DZA",2000,"Widespread","No Allegations","No Allegations","No Allegations","No Allegations","No"
615,12,"DZA",2001,"Widespread","Several","Several","No Allegations","No Allegations","No"
615,12,"DZA",2002,"Widespread","No Allegations","Several","No Allegations","No Allegations","No"
615,12,"DZA",2003,"Widespread","Systematic","Systematic","No Allegations","No Allegations","No"
615,12,"DZA",2004,"Widespread","No Allegations","No Allegations","No Allegations","No Allegations","No"
615,12,"DZA",2005,"Widespread","No Allegations","No Allegations","No Allegations","No Allegations","No"
616,788,"TUN",1995,"Widespread","Widespread","Systematic","Several","No Allegations","Yes"
616,788,"TUN",1996,"Several","Systematic","Systematic","No Allegations","No Allegations","Yes"
616,788,"TUN",1997,"Allegation, No LoT","Widespread","Systematic","No Allegations","No Allegations","Yes"
616,788,"TUN",1998,"Allegation, No LoT","Widespread","Systematic","Infrequent","No Allegations","Yes"
616,788,"TUN",1999,"Allegation, No LoT","No Allegations","Widespread","No Allegations","No Allegations","Yes"
616,788,"TUN",2000,"Widespread","Widespread","Several","No Allegations","No Allegations","Yes"
616,788,"TUN",2001,"Systematic","No Allegations","Several","No Allegations","No Allegations","No"
616,788,"TUN",2002,"Allegation, No LoT","Several","Routinely","No Allegations","No Allegations","No"
616,788,"TUN",2003,"Widespread","Widespread","Widespread","Allegation, No LoT","No Allegations","No"
616,788,"TUN",2004,"Widespread","Several","Several","No Allegations","No Allegations","No"
616,788,"TUN",2005,"Systematic","Several","Several","No Allegations","No Allegations","No"
620,434,"LBY",1995,"Continued","Routinely","Routinely","No Allegations","No Allegations","No"
620,434,"LBY",1996,"No Allegations","No Allegations","No Allegations","Routinely","No Allegations","No"
620,434,"LBY",1997,"Allegation, No LoT","Routinely","Routinely","No Allegations","No Allegations","No"
620,434,"LBY",1998,"No Allegations","Routinely","Several","No Allegations","No Allegations","No"
620,434,"LBY",1999,"No Allegations","Several","Routinely","No Allegations","No Allegations","No"
620,434,"LBY",2000,"No Allegations","Several","Several","No Allegations","No Allegations","No"
620,434,"LBY",2001,"No Allegations","Several","Several","No Allegations","No Allegations","No"
620,434,"LBY",2002,"No Allegations","Widespread","Widespread","No Allegations","No Allegations","No"
620,434,"LBY",2003,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
620,434,"LBY",2004,"No Allegations","Widespread","Widespread","Allegation, No LoT","No Allegations","No"
620,434,"LBY",2005,"Systematic","Allegation, No LoT","Allegation, No LoT","No Allegations","No Allegations","No"
625,736,"SDN",1995,"Systematic","Routinely","Several","Routinely","No Allegations","No"
625,736,"SDN",1996,"Widespread","No Allegations","Widespread","Routinely","No Allegations","No"
625,736,"SDN",1997,"Routinely","No Allegations","Routinely","Routinely","No Allegations","No"
625,736,"SDN",1998,"Systematic","No Allegations","Allegation, No LoT","No Allegations","No Allegations","No"
625,736,"SDN",1999,"Systematic","Allegation, No LoT","No Allegations","Allegation, No LoT","No Allegations","No"
625,736,"SDN",2000,"Systematic","No Allegations","Several","Allegation, No LoT","Allegation, No LoT","No"
625,736,"SDN",2001,"Allegation, No LoT","No Allegations","Allegation, No LoT","Allegation, No LoT","No Allegations","No"
625,736,"SDN",2002,"Allegation, No LoT","No Allegations","Routinely","No Allegations","No Allegations","No"
625,736,"SDN",2003,"Widespread","No Allegations","Several","Several","No Allegations","Yes"
625,736,"SDN",2004,"Widespread","No Allegations","Several","Systematic","No Allegations","No"
625,736,"SDN",2005,"Widespread","No Allegations","No Allegations","Routinely","No Allegations","No"
630,364,"IRN",1995,"Systematic","No Allegations","Widespread","No Allegations","No Allegations","No"
630,364,"IRN",1996,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
630,364,"IRN",1997,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
630,364,"IRN",1998,"Several","No Allegations","No Allegations","Infrequent","No Allegations","No"
630,364,"IRN",1999,"Widespread","No Allegations","No Allegations","No Allegations","No Allegations","No"
630,364,"IRN",2000,"Widespread","No Allegations","No Allegations","No Allegations","No Allegations","No"
630,364,"IRN",2001,"Systematic","No Allegations","No Allegations","No Allegations","No Allegations","No"
630,364,"IRN",2002,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
630,364,"IRN",2003,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
630,364,"IRN",2004,"No Allegations","Routinely","No Allegations","No Allegations","No Allegations","No"
630,364,"IRN",2005,"Routinely","Routinely","No Allegations","Routinely","No Allegations","No"
640,792,"TUR",1995,"Systematic","Routinely","Routinely","Systematic","No Allegations","Yes"
640,792,"TUR",1996,"Systematic","Systematic","Systematic","Systematic","No Allegations","Yes"
640,792,"TUR",1997,"Systematic","Systematic","Several","Routinely","No Allegations","Yes"
640,792,"TUR",1998,"Systematic","Systematic","Routinely","Widespread","No Allegations","No"
640,792,"TUR",1999,"Widespread","Systematic","Systematic","Systematic","Infrequent","Yes"
640,792,"TUR",2000,"Widespread","Systematic","Several","Several","No Allegations","No"
640,792,"TUR",2001,"Systematic","Systematic","Systematic","Systematic","No Allegations","No"
640,792,"TUR",2002,"Systematic","Systematic","Widespread","Routinely","No Allegations","No"
640,792,"TUR",2003,"Routinely","Several","Routinely","Several","No Allegations","No"
640,792,"TUR",2004,"Widespread","No Allegations","Routinely","No Allegations","No Allegations","No"
640,792,"TUR",2005,"Widespread","Systematic","Routinely","No Allegations","No Allegations","No"
645,368,"IRQ",1995,"Systematic","No Allegations","Systematic","Systematic","No Allegations","No"
645,368,"IRQ",1996,"Systematic","Widespread","Systematic","Systematic","No Allegations","No"
645,368,"IRQ",1997,"Systematic","Systematic","Systematic","Systematic","No Allegations","No"
645,368,"IRQ",1998,"Systematic","Widespread","Systematic","Systematic","No Allegations","No"
645,368,"IRQ",1999,"Systematic","Systematic","Systematic","Systematic","No Allegations","No"
645,368,"IRQ",2000,"Systematic","No Allegations","Systematic","Systematic","No Allegations","No"
