gwcode,year,NE.TRD.GNFS.ZS
40,2011,46.9604290476881
40,2012,45.8662036340766
40,2013,44.3238969253902
40,2014,39.274201547312
40,2015,31.6137399148428
40,2016,27.2693444237715
40,2017,26.2175919711722
40,2018,NA
41,1960,NA
41,1961,NA
41,1962,NA
41,1963,NA
41,1964,NA
41,1965,NA
41,1966,NA
41,1967,NA
41,1968,NA
41,1969,NA
41,1970,NA
41,1971,NA
41,1972,NA
41,1973,NA
41,1974,NA
41,1975,NA
41,1976,NA
41,1977,NA
41,1978,NA
41,1979,NA
41,1980,NA
41,1981,NA
41,1982,NA
41,1983,NA
41,1984,NA
41,1985,NA
41,1986,NA
41,1987,NA
41,1988,48.7783590573386
41,1989,40.5631325688157
41,1990,46.4148543201609
41,1991,39.8074901808928
41,1992,32.5376884422111
41,1993,48.7522666436404
41,1994,31.1336399762195
41,1995,37.8478190633142
41,1996,40.223379852938
41,1997,36.8940488093915
41,1998,36.5207867041288
41,1999,41.9484795102088
41,2000,46.1098221191029
41,2001,48.5029171528588
41,2002,48.1282171268133
41,2003,63.6809231951101
41,2004,59.3637587525911
41,2005,56.9797958758592
41,2006,59.5176982621311
41,2007,52.1816364545
41,2008,56.9224629873499
41,2009,58.2843064058534
41,2010,80.091177440139
41,2011,76.4239534561208
41,2012,70.0680666095635
41,2013,70.5462296683008
41,2014,71.2500159587371
41,2015,70.5516896261956
41,2016,73.3418950483363
41,2017,75.327181375258
41,2018,75.5493926362987
42,1960,44.4081102356232
42,1961,39.5963798818591
42,1962,48.0524208227157
42,1963,46.7049369371744
42,1964,47.7281637800472
42,1965,36.5724580565252
42,1966,41.6810651488972
42,1967,43.0904522613065
42,1968,45.1302010935039
42,1969,44.5916294189354
42,1970,45.882691625715204
42,1971,45.7155459345935
42,1972,45.9196576431519
42,1973,49.5349589133402
42,1974,60.5915818231534
42,1975,61.1139266198044
42,1976,51.4706194103505
42,1977,49.3519917420592
42,1978,48.112780288949
42,1979,53.793934312941
42,1980,54.4149258426634
42,1981,50.6152240699351
42,1982,41.0749771330769
42,1983,41.3411896915602
42,1984,51.7434972710022
42,1985,56.9971149804481
42,1986,49.4260827751438
42,1987,58.0564730668285
42,1988,71.3525273587921
42,1989,69.4726770929163
42,1990,69.1984136750487
42,1991,42.1073894280905
42,1992,80.4648015417106
42,1993,78.0028967722022
42,1994,77.157908271893
42,1995,73.8979593803276
42,1996,72.6424908698332
42,1997,74.2332371692166
42,1998,75.9113027135939
42,1999,76.3027532814337
42,2000,79.3003930961432
42,2001,70.5105678080061
42,2002,68.7232829028777
42,2003,84.4495031861592
42,2004,81.3514229381911
42,2005,61.6535587358027
42,2006,63.7664826351505
42,2007,61.9472306770769
42,2008,61.3920530912843
42,2009,50.6122826050753
42,2010,55.999936071454
42,2011,58.9896658983352
42,2012,58.3886738848346
42,2013,56.6817561171068
42,2014,56.1536811568176
42,2015,53.9379181016125
42,2016,53.8373648241106
42,2017,52.9207014519019
42,2018,55.0453391064257
51,1962,67.9386340725807
51,1963,68.2050109651908
51,1964,72.4350491212556
51,1965,70.1468894009217
51,1966,73.3214194536635
51,1967,72.8530190040895
51,1968,78.9083259521701
51,1969,80.2155736879218
51,1970,70.6475372157473
51,1971,74.7582657517155
51,1972,73.8447640886665
51,1973,72.6786441072155
51,1974,81.5811411633938
51,1975,80.8760221841264
51,1976,66.9374004946373
51,1977,58.1491405121058
51,1978,77.8830181975968
51,1979,100.439283127322
51,1980,102.107640736628
51,1981,102.996099417739
51,1982,86.6833653190378
51,1983,78.7236146724874
51,1984,117.188653463454
51,1985,121.555035537718
51,1986,94.729508442151
51,1987,92.8692278834288
51,1988,91.417472350161
51,1989,96.0102804247623
51,1990,99.9401719360276
51,1991,101.598788796013
51,1992,125.494326721559
51,1993,82.8421331840085
51,1994,111.406683924325
51,1995,107.651807499957
51,1996,97.7242419605186
51,1997,88.9848318252583
51,1998,84.4749853660967
51,1999,84.2317468917696
51,2000,89.5130060528716
51,2001,84.8277345994425
51,2002,81.846755427102
51,2003,88.1506308424088
51,2004,89.3181040726816
51,2005,90.4878933449097
51,2006,100.745598824993
51,2007,101.244422062437
51,2008,113.577403844226
51,2009,86.8851243338837
51,2010,80.920400318881
51,2011,83.8218202275808
51,2012,82.0400783486515
51,2013,83.2690495993877
51,2014,84.7494631097539
51,2015,76.1051099641137
51,2016,75.9299188466468
51,2017,82.5701008220616
51,2018,NA
52,1962,NA
52,1963,NA
52,1964,NA
52,1965,NA
52,1966,NA
52,1967,NA
52,1968,NA
52,1969,NA
52,1970,NA
52,1971,NA
52,1972,NA
52,1973,NA
52,1974,NA
52,1975,NA
52,1976,NA
52,1977,NA
52,1978,NA
52,1979,NA
52,1980,NA
52,1981,NA
52,1982,NA
52,1983,NA
52,1984,NA
52,1985,NA
52,1986,NA
52,1987,NA
52,1988,NA
52,1989,NA
52,1990,NA
52,1991,NA
52,1992,NA
52,1993,NA
52,1994,NA
52,1995,NA
52,1996,NA
52,1997,NA
52,1998,NA
52,1999,NA
52,2000,NA
52,2001,NA
52,2002,NA
52,2003,NA
52,2004,NA
52,2005,NA
52,2006,NA
52,2007,NA
52,2008,NA
52,2009,NA
52,2010,NA
52,2011,NA
52,2012,NA
52,2013,NA
52,2014,NA
52,2015,NA
52,2016,NA
52,2017,NA
52,2018,NA
53,1966,NA
53,1967,NA
53,1968,NA
53,1969,NA
53,1970,NA
53,1971,NA
53,1972,NA
53,1973,NA
53,1974,NA
53,1975,110.790814348365
53,1976,111.301817215983
53,1977,110.699382625342
53,1978,126.434355651677
53,1979,141.556033523697
53,1980,142.184339786189
53,1981,128.777696104169
53,1982,130.29648241206
53,1983,139.874106678025
53,1984,139.113253430606
53,1985,127.802671977429
53,1986,108.635350137939
53,1987,90.9911455830874
53,1988,93.7758131130614
53,1989,98.3543417366947
53,1990,86.0253102346726
53,1991,82.5261958433451
53,1992,76.159721154339
53,1993,80.7532499088811
53,1994,83.4223115856618
53,1995,90.0714364215848
53,1996,91.5481344052773
53,1997,93.8506845574755
53,1998,86.2870584979417
53,1999,86.4266613845697
53,2000,88.7794329649207
53,2001,84.6405595751849
53,2002,81.8100075719334
53,2003,88.2941203413897
53,2004,90.2172521234368
53,2005,95.6675134067175
53,2006,97.4631868789656
53,2007,91.1776981111884
53,2008,94.6016311166876
