gwcode,NY.GDP.PCAP.KD,NY.GDP.MKTP.KD,SP.POP.TOTL,NY.GDP.PCAP.KD_ln,NY.GDP.MKTP.KD_ln,SP.POP.TOTL_ln,datestr
510,444.1077585716126,12910485667.9483,29070615,6.096067232471083,23.281305660613114,17.185238428142032,1994
516,290.31981782047234,1704643874.55341,5871607,5.670983135391778,21.256622054635585,15.585638919243808,1994
517,204.7726826863788,1229679412.93656,6005095,5.321900498948324,20.930019332469282,15.608118833520958,1994
520,NA,NA,7583954,NA,NA,15.841545257497756,1994
522,1310.9827037183538,815911061.382377,622366,7.17853229047938,20.519815913584218,13.34128362310484,1994
530,177.99487281562128,9866455688.41206,55431123,5.1817547454706085,23.012406526448487,17.83065178097788,1994
531,525.7242168250978,1622092104.73348,3085443,6.26477677262915,21.206982575696667,14.942205803067516,1994
540,1658.3100938404418,22953169160.1838,13841301,7.413554347061832,23.85672185368781,16.443167506625976,1994
541,172.79256179868705,2629392015.76334,15217044,5.152091810297,21.690018483697994,16.537926673400996,1994
551,903.8915248611095,8041117529.34064,8896109,6.806709358569579,22.807833906664857,16.00112454809528,1994
552,1234.9661800591405,13729054805.4761,11116948,7.118798864119616,23.342780212803515,16.2239813486839,1994
553,315.92962394956464,3095154943.52291,9796976,5.75551947976321,21.85310380435748,16.09758432459427,1994
560,5563.332202197468,225640381306.165,40558495,8.623952524667942,26.142208335704034,17.51825581103609,1994
565,3586.9427105690484,5763205418.04008,1606718,8.185055505999399,22.474759653055145,14.289704147055746,1994
570,792.2867524515992,1372444272.94155,1732257,6.674923387462356,21.039859127930974,14.364935740468619,1994
571,4053.4360421939655,6212385253.8594,1532622,8.307320205888075,22.549810757994862,14.242490552106787,1994
572,2759.142665910558,2598488825.04525,941774,7.922675282162958,21.678195891862924,13.755520609699964,1994
580,422.74616075911126,5523830887.64384,13066543,6.0467719061504885,22.43233745791257,16.38556555176208,1994
581,777.1288937574485,359248813.619512,462277,6.655606223041738,19.69952578053664,13.0439195574949,1994
590,4294.088120678045,4778658788.74408,1112846,8.36499450004419,22.287425755948707,13.922431255904518,1994
591,8196.092554787441,608191048.028002,74205,9.011412801972853,20.225999614302772,11.21458681232992,1994
600,1865.925164615971,49758715929.222,26667048,7.531512275895663,24.630451479763465,17.0989392038678,1994
615,3164.8985771543007,89763654164.5903,28362253,8.059876288931898,25.220445988281973,17.160569699350074,1994
616,2418.1836966899477,21658694425.0384,8956596,7.790771998797788,23.79867280085026,16.00790080205247,1994
620,NA,NA,4855003,NA,NA,15.395520277627043,1994
625,1027.306909269769,23985443577.336,23347885,6.934696005858871,23.900712965677144,16.966016959818273,1994
630,4257.110188351134,254256438138.045,59725125,8.356345849531488,26.261609193631354,17.90526334409987,1994
640,6889.594051419397,396593501402.321,57564132,8.837767443755162,26.70617766712459,17.868410223369427,1994
645,2345.5866799709693,45967022762.6076,19597239,7.760290832946232,24.5511900798773,16.79089924693107,1994
651,1618.5847829127727,101154661853.797,62495745,7.389307455629031,25.339916488018112,17.95060903238908,1994
652,NA,NA,13949697,NA,NA,16.45096834556565,1994
660,6416.326524552416,19086261532.9946,2974640,8.766601040482122,23.67223462171852,14.905633581236398,1994
663,2623.5720615986793,11533099474.9009,4395953,7.872292050482975,23.168486953393707,15.296194902910733,1994
666,23692.851615882755,127917705874.151,5399e3,10.072928662043882,25.574652971244305,15.501724309200425,1994
670,19041.058398307636,348662534026.667,18311090,9.854352894946802,26.57737034013694,16.72301744519014,1994
678,1018.8864871148066,14970179224.8209,14692686,6.926465630663231,23.429326007572207,16.502860376908973,1994
690,38135.656836902446,63704125959.5255,1670460.9607741542,10.548904998441156,24.877515169162024,14.328610170720868,1994
692,21623.01568164716,11883749942.4451,549588,9.98151356720358,23.198437752794355,13.216924185590775,1994
694,NA,NA,507095,NA,NA,13.136453641746332,1994
696,60932.277641744746,141892141892.444,2328686,11.017518323829693,25.678333041794957,14.660814717965264,1994
698,15923.713350173986,34210951625.4876,2148428,9.675564682838743,24.255811652722013,14.58024696988327,1994
700,NA,NA,16172719,NA,NA,16.598836368314235,1994
701,2263.556345113935,9314758452.22201,4115099,7.724692459481558,22.954865909608674,15.230173450127118,1994
702,515.7633678761432,2929449281.29069,5679832,6.245648070909971,21.798080283705094,15.552432212795123,1994
703,571.4039968317601,2579946186.09508,4515100,6.348096484577529,21.67103437755972,15.322937892982193,1994
704,748.2473279011977,16743530456.4451,22377e3,6.617733575595389,23.5412777792008,16.92354420360541,1994
705,4001.669280589814,64407663403.2799,16095199,8.294466873195647,24.888498459922484,16.594031586726835,1994
710,1118.4995774817319,1333066943927.94,1191835e3,7.019743403175738,27.918503376365194,20.898759973189456,1994
712,1382.1959280121253,3152092285.04794,2280496,7.231428765633655,21.871332286764694,14.639903521131039,1994
713,NA,NA,NA,NA,NA,NA,1994
731,NA,NA,21577982,NA,NA,16.88718400091011,1994
732,11113.513096985364,496124339459.596,44641540,9.315917042999438,26.930092416649604,17.614175373650166,1994
740,39441.57072984579,4928658119972.26,124961e3,10.582575633730995,29.226087880315443,18.64351224658445,1994
750,589.7087875902702,555626125340.191,942204249,6.37962883469341,27.043361468571703,20.663732633878293,1994
760,915.4099030761603,472811961.168546,516503,6.819371946465766,19.974208322315995,13.154836375850229,1994
770,796.6305686864757,95412089507.6067,119769556,6.680391043958654,25.281471131770186,18.601080087811532,1994
771,433.41234406776726,50354828679.5772,116182267,6.071689570625053,24.642360353788266,18.570670783163216,1994
775,232.90939844717354,9948078165.27153,42712223,5.450649530078557,23.02064522024226,17.5699956901637,1994
780,1418.5557698866571,25409170950.2098,17912e3,7.257394569575207,23.958376006835934,16.70098143726073,1994
781,NA,NA,245e3,NA,NA,12.409013489526863,1994
790,399.4206242394876,8334762090.68654,20867130,5.990015057704319,22.843700809332866,16.853685751628547,1994
800,3297.8677935288115,194249907286.591,58901666,8.10103141545395,25.992411348904948,17.891379933451,1994
811,333.26142038979384,3437716857.61479,10315376,5.808927228208439,21.958073383800848,16.14914615559241,1994
812,523.435446182652,2481282920.37532,4740380,6.260413710735033,21.63204156996932,15.371627859234286,1994
816,563.2312917190364,39890574620.3549,70824500,6.333690363881076,24.409405907882935,18.07571554400186,1994
820,5858.9481063924195,117102174753.966,19986894,8.675725362429684,25.48631267914506,16.810587316715374,1994
830,27939.634861888342,95526952695.2696,3419048,10.23780156407446,25.282674271790096,15.044872707715637,1994
835,37043.18166900026,10724927172.7173,289525,10.519839583262229,23.095836511314808,12.575996928052579,1994
840,1472.9829121061493,100510800776.545,68236230,7.295044815652741,25.333531029084394,18.038486213431653,1994
850,2083.063681708348,404000352342.247,193945272,7.641595012905199,26.724681587041456,19.083086574136257,1994
900,37098.79877757138,662399052173.537,17855e3,10.521339870108314,27.219134009119,16.697794139010686,1994
910,2105.2699217228587,10043413320.1906,4770606,7.65219896674283,23.030182865563102,15.377983898820272,1994
920,25970.39779237036,94012840008.3807,362e4,10.164712621919938,25.26669720572189,15.101984583801954,1994
935,2662.602516870786,437220634.090318,164208,7.887059313265449,19.895948509150944,12.008889195885496,1994
940,1549.495633147939,541122612.486089,349225,7.345684758990814,20.109156451586564,12.763471692595752,1994
950,3085.864381439059,2362744523.3433,765667,8.034587085566981,21.58308971392047,13.548502628353488,1994
970,NA,NA,9863,NA,NA,9.196545660953994,1994
971,NA,NA,NA,NA,NA,NA,1994
972,NA,NA,NA,NA,NA,NA,1994
973,NA,NA,NA,NA,NA,NA,1994
983,2960.3720579689766,149720816.831781,50575,7.993070234678908,18.824282896714855,10.831212662035947,1994
986,9550.230906440142,160501180.613633,16806,9.164320611867307,18.89381185635547,9.729491244488164,1994
987,2577.726407586892,273385929.609443,106057,7.854663052028323,19.426395016443472,11.571731964415148,1994
990,2227.6080835171692,375993513.200696,168788,7.7086836805099574,19.74508244907954,12.036398768569583,1994
2,38677.71508836629,10299024618300,266278e3,10.563018875649865,29.963070309427643,19.40005143377778,1995
20,37569.468240442184,1102814170729.94,29354e3,10.533946984633463,27.728886365786746,17.19493938115328,1995
31,21170.95313476034,5931042520.70311,280150,9.960385386013868,22.503465839007298,12.543080452993431,1995
40,2844.1205373760677,31018100877.8065,10906043,7.95300917306862,24.15783677031278,16.20482759724416,1995
41,NA,NA,7819806,NA,NA,15.872170304029623,1995
42,3032.791300593544,23936071815.0044,7892423,8.017238695757475,23.89865243902661,15.881413743269132,1995
51,4946.869362329987,12552384194.7506,2537440,8.506510203426021,23.25317646015845,14.746666256732428,1995
52,6869.49812058424,8621227010.83134,1255001,8.83484632877553,22.87749325613598,14.042646927360453,1995
53,12919.222903836255,3423064381.37755,264959,9.466471628765804,21.953802004783125,12.48733037601732,1995
54,4895.09467489826,349353116.758139,71368,8.495988895921242,19.67159376451486,11.17560486859362,1995
55,4690.730102715136,470269146.447706,100255,8.453343521545374,19.968815740782176,11.515472219236804,1995
56,6857.6691302995705,1008379099.59577,147044,8.833122886058412,20.731610026759963,11.898487140701551,1995
57,4159.202258380542,449701266.580621,108122,8.333078570053717,19.92409406823824,11.591015498184522,1995
58,10440.70689345449,768634400.789226,73619,9.253467569245409,20.46012599282075,11.206658423575341,1995
60,10614.98993353186,455287533.239115,42891,9.270022425812071,19.936439718509344,10.666417292697274,1995
70,7307.176978250482,687207689775.037,94045579,8.896612291868852,27.25590239756409,18.359290105695237,1995
80,3424.086114792842,708659134.575871,206963,8.138589887293746,20.378885199603292,12.240295312309549,1995
90,2355.8941156708242,24521297988.1245,10408489,7.764675601346776,23.922807882507513,16.15813228116074,1995
91,1594.3570803238629,9102265883.78003,5709051,7.3742258495221265,22.93178921769189,15.557563368169763,1995
92,2724.7638065732745,15288963066.5204,5611115,7.910137026853849,23.450397036832285,15.540260009978436,1995
93,1117.047273181432,5152076710.69105,4612228,7.0184441197326946,22.3626657151351,15.344221595402407,1995
94,5651.68040471061,19842631676.589,3510926,8.639708196683829,23.711098574995933,15.071390378312106,1995
95,4741.128714388535,12989412572.6717,2739730,8.464030511740194,23.287400445103064,14.82336993336287,1995
100,4841.3670428678215,181270353467.615,37441977,8.484952406703586,25.92325541937032,17.438303012666736,1995
101,12545.197368976513,278361206869.496,22188667,9.437093191556515,26.35218541255634,16.915092220999824,1995
110,2036.7019230240605,1550522843.68091,761291,7.619087074161478,21.161858029502284,13.542770955340805,1995
115,5617.985755790131,2492835111.50222,443724,8.63372847220176,21.636686498707675,13.002958026505915,1995
130,3847.50729154488,44017726512.0244,11440583,8.255180760849608,24.507858265005503,16.25267750415589,1995
135,3140.772189245136,75500268871.9384,24038760,8.05222396881066,25.047402054412775,16.995178085602117,1995
140,8547.941159706957,1387301889795.79,162296612,9.053445732899549,27.9583818902435,18.904936157343954,1995
145,1504.3967838582507,11383340205.9752,7566714,7.316147288770345,23.15541673804091,15.839269449270564,1995
150,2937.576375136583,13985360485.569,4760850,7.985340158160915,23.36127693985511,15.375936781694195,1995
155,8051.486590059967,115108987852.777,14296613,8.993612022935949,25.469145236965094,16.475533214029145,1995
160,7630.022274098985,267011210297.951,34994814,8.93984604355327,26.310556480599917,17.370710437046647,1995
165,8044.641750436677,25942392895.3752,3224804,8.992761527724792,23.979144258896117,14.986382731171325,1995
200,30674.605546525167,1779710859442.01,58019030,10.331190410377449,28.207472028522254,17.876281618144805,1995
205,28961.60188626376,104517816312.826,3608841,10.273726158722106,25.37262338485116,15.098897226129056,1995
210,38438.55384351316,594221834498.193,15459006,10.556816241240043,27.11051854534186,16.55370230410182,1995
211,35228.34191651891,357103043851.13,10136811,10.469606205695182,26.601290215316507,16.131684009621324,1995
212,74776.80546895247,30555672134.750702,408625,11.222263028562088,24.1428161725886,12.920553144026512,1995
220,34145.704842855535,2033100143182.82,59541900,10.438392083819577,28.340582908182448,17.90219082436287,1995
221,NA,NA,30691,NA,NA,10.33172473098649,1995
223,NA,NA,30833,NA,NA,10.336340823963159,1995
225,61773.09630171871,434925036081.259,7040687,11.031223213736379,26.798439522336746,15.76721630860037,1995
230,23686.843485455032,940937354958.39,39724050,10.072675045787083,27.570142401476602,17.49746735568952,1995
232,32917.648821357085,2101791877.24365,63850,10.401764231260975,21.466056092721658,11.064291861460685,1995
235,18080.547069871107,181278747098.812,10026176,9.802591891777725,25.923301722787905,16.120709831010178,1995
260,34782.56862530474,2840972414088.64,81678051,10.456871638697763,28.675167508823378,18.218295870125615,1995
290,6539.046671768736,252374493218.821,38594998,8.785546664983233,26.25417990552914,17.468633240545905,1995
305,36584.78067883874,290786007404.439,7948278,10.507387604461805,26.39585346385675,15.888465859394945,1995
310,8952.039369799675,92465301329.2829,10328965,9.099636647859624,25.250099290324886,16.150462642465264,1995
316,13462.986798864617,139035670807.535,10327253,9.507699480429443,25.657996361669305,16.150296881239864,1995
317,8698.86838148239,46643323562.6402,5361999,9.070948225088719,24.565795636369167,15.494847411280448,1995
325,32829.88275188685,1866191802602.73,56844303,10.399094439118162,28.25492100117572,17.85582656205756,1995
331,NA,NA,25877,NA,NA,10.16110982226658,1995
338,14736.877623792232,5561977615.89404,377419,9.598108313167943,22.4392195682794,12.841111255111457,1995
339,1764.699296327518,5625480181.64412,3187784,7.475735584500039,22.450572147019077,14.97483656251904,1995
343,3057.004226405802,6062809746.02776,1983252,8.02519070442367,22.525439184033143,14.500248479609473,1995
344,8475.135770471557,39570408912.3317,4669e3,9.044891952234968,24.401347426188043,15.356455473953075,1995
345,NA,NA,NA,NA,NA,NA,1995
346,866.940672136617,3332270264.77958,3843712,6.764970545531008,21.92691966984024,15.161949124309235,1995
349,15062.81794479253,29973079669.4402,1989872,9.6199845983782,24.123565471402113,14.503580873023912,1995
350,19909.529603090865,210287497825.875,10562153,9.8989537706159485,26.071741468652867,16.17278769803692,1995
352,18284.72800738826,15640463781.8718,855384,9.8138214552958285,23.473127225196283,13.659305769900454,1995
355,3781.9037448711747,31790936266.938,8406067,8.23798279804079,24.182447063053488,15.944464265012698,1995
359,1086.936033287419,3994597528.99856,3675099,6.991118038367961,22.108208667409702,15.117090629041742,1995
360,4911.065231812265,111403929706.042,22684270,8.499246148747254,25.436428439455145,16.937182290707888,1995
365,5919.34063407522,878286464022.211,148375726,8.685980342295721,27.50123864618544,18.815258303889717,1995
366,7313.7409041801875,10507168850.136,1436634,8.89751017344147,23.075323608775758,14.177813435334286,1995
367,5140.528159292025,12774500345.4176,2485056,8.54491110789638,23.2707168603666,14.725805752470219,1995
368,5322.419525444283,19315603344.6289,3629102,8.579683276962262,23.684179069678983,15.10449579271672,1995
369,1917.4513715329479,98772328368.3653,51512299,7.558752172571956,25.31608332522801,17.757331152656054,1995
370,2024.6948209313716,20639739004.5744,10194e3,7.61317426247049,23.750484132352614,16.137309869882124,1995
371,1043.5431409339199,3357435176.13862,3217342,6.950377068196381,21.93444317899393,14.984066110797551,1995
372,1010.2506793649937,4782526716.11388,4734e3,6.917953776430511,22.288234845486578,15.370281069056066,1995
373,1216.0779171029124,9345558792.93588,7685e3,7.103386137038192,22.958167071993024,15.854780934954833,1995
375,31997.004165002083,163433977903.956,5107790,10.373397557555567,25.81967494086381,15.44627738330824,1995
380,37686.82527061544,332659307767.381,8826939,10.537065850042024,26.530384703405357,15.993318853363334,1995
385,70457.69310240562,307138048448.917,4359184,11.162767710831366,26.450563152677418,15.287795441846052,1995
390,49122.881934392026,257078363997.635,5233373,10.8020802324027,26.272646793642235,15.470566561239536,1995
395,30178.049048118315,8071662422.80211,267468,10.314870086366144,22.811625298360337,12.496755211994193,1995
402,1377.419608453027,535991159.978501,389127,7.227967178854359,20.09962822632165,12.87166104746729,1995
403,NA,NA,126454,NA,NA,11.747633884654341,1995
404,639.36425384823,727035159.064407,1137122,6.460474329289151,20.404485396177652,13.944011066888498,1995
411,871.588665551745,440039841.165775,504871,6.770317598800211,19.902375828881382,13.132058230081173,1995
420,491.59291057187755,524147667.888679,1066223,6.197650956456644,20.077284011532495,13.87963305507585,1995
432,495.6981859923577,4760908442.4543,9604450,6.20596724553296,22.28370433623544,16.07773709070248,1995
433,810.5742644264918,7089773724.67834,8746606,6.697742964894857,22.681919262267247,15.98417629737239,1995
434,631.1712235025801,3727418268.32545,5905558,6.447577178350736,22.03898167768952,15.591404499338786,1995
435,1038.2641197534374,2416118476.47523,2327075,6.945305481988279,21.605428154092813,14.660122672104535,1995
436,NA,NA,9477333,NA,NA,16.064413505536823,1995
437,1314.119941163827,19108381522.8738,14540820,7.180922474303369,23.673392898931368,16.492470424628,1995
438,529.3748228786777,4166800812.72243,7871173,6.27169673082053,22.15041438712169,15.878717656301161,1995
439,361.12142196734686,3643671090.83705,10089878,5.889214250720276,22.016257551797583,16.127043301077308,1995
450,115.79413558634654,240097055.843849,2073482,4.751813921251562,19.296553798908256,14.544739877656696,1995
451,318.2794255584833,1360586935.68649,4274819,5.762929693677001,21.03118201395238,15.268252320275383,1995
452,886.4769474130405,14857767623.377,16760467,6.787255121129948,23.42178863772178,16.634533516591834,1995
461,484.9355029255872,2072625977.95603,4274024,6.184015898435789,21.452082228629873,15.268066330194083,1995
471,1065.1195258121875,14337567546.2407,13460994,6.970842302655685,23.3861490305497,16.415306727894016,1995
475,1242.7380469838272,134229957065.962,108011465,7.125072326730037,25.622820263591638,18.497747936861604,1995
481,11342.207419544864,12319191140.0422,1086137,9.33628621614656,23.2344241386791,13.89813792253254,1995
482,431.4986708529403,1446714504.1796,3352767,6.067264430224278,21.092560963249152,15.025296533024877,1995
483,484.758087671733,3393656609.04143,7000722,6.183649978195511,21.945173822753382,15.761523844557871,1995
484,2418.426747469205,6769793164.98691,2799255,7.7908725033897,22.635736371703278,14.844863868313578,1995
490,381.71782216138985,15877836810.8627,41595744,5.944681650202666,23.48819006250806,17.543508412305396,1995
500,359.7642477417687,7393259982.48944,20550291,5.885448949546875,22.723834608937075,16.838385659390198,1995
501,861.2490910264314,23552110372.7943,27346456,6.758383766915331,23.882481265826762,17.124097498911432,1995
510,446.2961382596632,13371378628.0628,29960776,6.100982718807431,23.316382336286896,17.215399617479466,1995
516,263.27085038045254,1569636079.67758,5962058,5.573183351602052,21.174109633053988,15.600926281451935,1995
517,280.4994556894781,1662822652.28477,5928078,5.636571784459899,21.231782388226133,15.595210603766233,1995
520,NA,NA,7704894,NA,NA,15.857366269341266,1995
522,1249.151241292469,787449952.695877,630388,7.130219592700687,20.48431037451232,13.354090781811633,1995
530,182.70887823735453,10471023886.7174,57309880,5.207894056824816,23.07187764947513,17.863983592650314,1995
531,539.9261479488855,1668457645.41958,3090159,6.291432367147781,21.235165471008557,14.943733103860778,1995
540,1775.899461246406,25340298757.1282,14268994,7.482062312291173,23.95566180171182,16.47359948942065,1995
541,170.58170890784467,2688219667.4643,15759132,5.139214413060061,21.71214497779519,16.572930564735127,1995
551,905.554641891652,8274122490.67145,9137077,6.808547619944176,22.836398709163145,16.02785108921897,1995
552,1214.6934596904546,13750750247.633,11320346,7.102247027391454,23.34435922303468,16.242112195643223,1995
553,364.60850566819875,3612937768.21468,9909088,5.898824190738767,22.00778706455579,16.108962873817024,1995
560,5616.423491537388,232670508863.456,41426810,8.633450350899889,26.172889164644104,17.53943881374422,1995
565,3617.290035029386,5987913615.09621,1655359,8.193480415364192,22.513008877063093,14.319528461698903,1995
570,804.8390878701844,1417610570.97194,1761359,6.690642366593234,21.07223859473702,14.381596228143785,1995
571,4237.567299463117,6649141424.18378,1569094,8.351744633441792,22.617753574133573,14.266008940691783,1995
572,2835.0390524761865,2723882841.3067,960792,7.949810991190851,21.725324214509428,13.775513223318574,1995
580,416.93832078545796,5618410647.91236,13475400,6.032938299073302,22.44931465799317,16.41637635891987,1995
581,782.9677297962679,372218160.938767,475394,6.66309148159906,19.734990694476867,13.071899212877808,1995
590,4439.862812980951,4983555093.47016,1122457,8.398378756971654,22.32940934748679,13.931030590515135,1995
591,8009.794500810966,603169565.089069,75304,8.988420384403835,20.21770891763089,11.229288533227056,1995
600,1738.4535977494006,47069034480.2997,27075232,7.460751260122135,24.57488117972715,17.114129919605013,1995
615,3223.5575604032106,93174668346.0474,28904298,8.078240861083637,25.2577417228318,17.179500861748163,1995
616,2432.312511266346,22168035419.8687,9113975,7.796597734529012,23.821917242298518,16.025319507769506,1995
620,NA,NA,4948798,NA,NA,15.414655276774484,1995
625,1054.8017897898128,25423872772.0788,24102986,6.9611081512825965,23.958954442483396,16.997846291200798,1995
630,4298.1177136900105,260361248494.58,60575644,8.36593246484277,26.285335920901737,17.91940345605897,1995
640,7315.1764315255205,427838195856.422,58486381,8.897706432305608,26.782010913985967,17.88430448168036,1995
645,2322.873840794775,46941533526.9572,20208387,7.7505604225546865,24.572168696775076,16.821608274220388,1995
651,1661.3317649304506,105850733344.84,63714386,7.415374827736003,25.38529576265482,17.969920934918818,1995
652,NA,NA,14345492,NA,NA,16.478946304474142,1995
660,6703.23022563795,20333538347.0688,3033394,8.810344812424539,23.735537495043513,14.925192682618972,1995
663,2678.074259117248,12246576491.8143,4572904,7.892853255186028,23.22851226482214,15.33565900963611,1995
666,24592.248121390443,136364015833.11,5545e3,10.110186555244006,25.63859373401061,15.528407178766605,1995
670,18648.85686707813,349402017093.334,18735841,9.833540129202959,26.57948900765012,16.745948878447162,1995
678,1032.5208901139854,15818894272.6875,15320653,6.939758557186431,23.48447090257566,16.54471234538923,1995
690,41473.3284370398,66799057920.4466,1610651,10.632805811342056,24.924954814402238,14.29214900306018,1995
692,21910.239880592657,12350780310.4502,563699,9.994709380982005,23.23698508105684,13.242275700074835,1995
694,NA,NA,513455,NA,NA,13.148917670625574,1995
696,61818.233779135255,151381727243.022,2448820,11.031953644898401,25.743070478743988,14.711116833845587,1995
698,16295.734796010767,35920411183.355,2204283,9.698658683597165,24.30457152751297,14.605912843915807,1995
700,NA,NA,17099541,NA,NA,16.65456217900737,1995
701,2054.282489523468,8644092030.71643,4207840,7.627681912445493,22.880141922308603,15.252460009863109,1995
702,445.1562470900784,2566197559.47514,5764712,6.098425337595428,21.665691091397985,15.567265753802557,1995
703,535.0439645631963,2440014495.994,4560400,6.28234892027332,21.615269817215022,15.332920896941701,1995
704,728.2351846081106,16592838681.2958,22785e3,6.590624051805775,23.532237034485895,16.94161298268012,1995
705,3738.4694732997164,59126235002.1253,15815626,8.226431574912374,24.802940571525564,16.57650899661319,1995
710,1227.5564069152056,1479027474653.82,1204855e3,7.1127808112932955,28.022405875991648,20.909625064698353,1995
712,1459.1062836614524,3353083144.99908,2298039,7.285579392793123,21.933146101319323,14.6475667085262,1995
713,NA,NA,NA,NA,NA,NA,1995
731,NA,NA,21862299,NA,NA,16.90027420444169,1995
732,12055.231288440458,543606435992.564,45092991,9.397253976531632,27.021491358727566,17.624237382195933,1995
740,40368.70510861096,5063810000119.05,125439e3,10.605810137746994,29.253140280342816,18.64733014259582,1995
750,622.3036830838026,597711980867.125,960482795,6.433428210059671,27.116374837526575,20.682946627466904,1995
760,983.2624759034915,506259233.805762,514877,6.890876099666196,20.042559415835004,13.151683316168809,1995
770,815.3359379464881,100147018591.748,122829148,6.7036002221117075,25.32990512918674,18.626304907075035,1995
771,445.9189172874248,52933639390.898,118706871,6.100137135688496,24.69230487901854,18.59216774333004,1995
775,246.06427065395707,10639275753.1675,43237792,5.505592764630139,23.08781825023183,17.582225485601693,1995
780,1483.1634950331525,26806697009.2292,18074e3,7.301932582206351,24.01191758165039,16.70998499944404,1995
781,NA,NA,255e3,NA,NA,12.449018824140563,1995
790,403.0517167480174,8623849303.39981,21396384,5.999064883112717,22.87779737686481,16.878732493752093,1995
800,3530.2939849307613,210023508389.764,59491790,8.169136428309676,26.0704853061117,17.901348877802025,1995
811,343.4726326304949,3659205613.14167,10653558,5.839107436379228,22.020511915212175,16.18140447883295,1995
812,547.3599298865068,2655748233.09473,4851923,6.305106593135357,21.699992272311075,15.394885679175717,1995
816,606.9313635388879,43696326983.664,71995500,6.408415709771302,24.500529884798425,18.092114175027124,1995
820,6275.115756546198,128612243674.521,20495597,8.744347211088193,25.580067851640393,16.8357206405522,1995
830,29008.499554190006,102240630729.74,3524506,10.275344154102209,25.350594996665958,15.075250842563749,1995
835,37703.79173461601,11205265273.194,297192,10.537515944893638,23.13964961845668,12.602133673563044,1995
840,1506.5842999095091,105213391791.955,69835715,7.317600314462154,25.37925642755088,18.061656113088727,1995
850,2219.8110581361343,437209211196.907,196957849,7.7051773622966655,26.80367766163826,19.098500299341595,1995
900,38078.90394708471,688161952131.715,18072e3,10.547415705588879,27.257290042718854,16.709874337129975,1995
910,1984.0994641319064,9710730388.91365,4894276,7.592920419719196,22.996497336700212,15.403576916981015,1995
920,26804.831265969864,98464867172.4137,3673400,10.196337421370341,25.312965643046912,15.11662822167657,1995
935,2625.162771087574,441644258.793918,168235,7.872898181136667,19.90601527162321,12.033117090486543,1995
940,1630.2382312270556,585622328.612539,359225,7.3964814372483625,20.18818564934577,12.791704212097407,1995
950,3122.913407742689,2421813101.87764,775498,8.04652162963088,21.607782312244982,13.561260682614103,1995
970,NA,NA,9970,NA,NA,9.207335862955883,1995
971,NA,NA,NA,NA,NA,NA,1995
972,NA,NA,NA,NA,NA,NA,1995
973,NA,NA,NA,NA,NA,NA,1995
983,3175.8841221166717,162017728.489782,51015,8.063341336221777,18.903216322331183,10.839874986109406,1995
986,10316.807466262622,177995879.215429,17253,9.241529637131402,18.997270957513265,9.755741320381864,1995
987,2721.86231491821,292752623.143343,107556,7.909071599609603,19.494838520754964,11.585766921145362,1995
990,2357.152358004149,401085973.780912,170157,7.765209541493662,19.80968636074692,12.044476819253257,1995
2,39681.519857903295,10689963360600,269394e3,10.58864086353582,30.000326413513417,19.411685549977598,1996
20,37765.73245082687,1120581036707.69,29671900,10.53915742152377,27.744868449489015,17.205711027965243,1996
31,21782.099162140807,6181541921.22394,283790,9.988843772106254,22.54483357911178,12.555989807005526,1996
40,3051.682842177392,33449532253.3005,10961012,8.023448468976119,24.233303639964,16.209855170987883,1996
41,757.057605890913,6030382483.77718,7965553,6.629439348152362,22.520076275819367,15.890636927667007,1996
42,3193.7576450951306,25643041027.0827,8029113,8.068953447716705,23.967538066766306,15.898584619049599,1996
51,4893.888553485353,12538108216.8096,2561993,8.495742471672498,23.252038500867144,14.756296029194647,1996
52,7339.9322468460405,9236306501.87017,1258364,8.901084890891031,22.94640791345215,14.045323022561115,1996
53,13381.987504624354,3558832520.95481,265942,9.501664865597322,21.992698384473083,12.491033518875762,1996
54,5040.161193346181,358582268.100614,71145,8.525193343360757,19.697668670340548,11.172475326979791,1996
55,4872.621879480763,491140794.964143,100796,8.49138744481557,20.01224139610792,11.52085395129235,1996
56,6963.559655512403,1037598242.90997,149004,8.848446067342701,20.760174497547542,11.911728430204843,1996
57,4214.56844612545,455489484.815008,108075,8.34630247993336,19.936883189469192,11.590580709535832,1996
58,10834.62877143324,819401304.725953,75628,9.290502651402262,20.52408451537008,11.233581863967819,1996
60,11114.898313740368,482086484.561861,43373,9.316041677795079,19.993634084471076,10.677592406675998,1996
70,7603.708981363848,727579538176.222,95687452,8.93639143109317,27.312989160842303,18.376597729749133,1996
80,3363.896311458114,718783908.247124,213676,8.120855197626753,20.3930713256547,12.272216128027948,1996
90,2371.31183042631,25246584010.8922,10646674,7.771198595944093,23.95195669681837,16.18075810087428,1996
91,1606.97984437211,9429515072.81904,5867849,7.382111823264401,22.967110508390313,15.584998685125912,1996
92,2741.5260165948775,15549729951.6749,5671925,7.916269984711486,23.46730910896908,15.551039124257594,1996
93,1165.5383672501982,5478938280.46402,4700779,7.060938377067578,22.424177174694584,15.363238797627005,1996
94,5585.138677115282,20088247004.4182,3596732,8.6278645414753,23.72340075484409,15.095536213368788,1996
95,4834.649112843341,13519342038.8048,2796344,8.483563832936076,23.327387240608136,14.84382340767206,1996
100,4862.067960065009,184997008571.096,38049038,8.48921913257867,25.943605492008036,17.454386359429364,1996
