datestr,gwcode,v2x_polyarchy,v2x_api,v2x_mpi,v2x_libdem,v2x_liberal,v2x_partipdem,v2x_partip,v2x_delibdem,v2xdl_delib,v2x_egaldem,v2x_egal
1987,220,0.89721952799970806,0.956944212046813,0.837494843952604,0.821817146051591,0.910042370471498,0.620502042112652,0.610235172155698,0.803638892924535,0.9119889655788803,0.781541077394891,0.851330995225245
1988,220,0.903795213102483,0.95991215212012,0.847678274084846,0.828408130517339,0.910042370471498,0.625913956308339,0.610235172155698,0.809179123581005,0.9119889655788803,0.788723094240443,0.852263846945322
1989,220,0.903795213102483,0.95991215212012,0.847678274084846,0.828408130517339,0.910042370471498,0.625913956308339,0.610235172155698,0.809179123581005,0.9119889655788803,0.788723094240443,0.852263846945322
1990,220,0.903795213102483,0.95991215212012,0.847678274084846,0.828408130517339,0.910042370471498,0.640409205850492,0.631744643185133,0.817704233800659,0.9182319326345283,0.791651581853041,0.856691994112851
1991,220,0.903795213102483,0.95991215212012,0.847678274084846,0.82812130769808,0.909573448867045,0.640409205850492,0.631744643185133,0.817704233800659,0.9182319326345283,0.791651581853041,0.856691994112851
1992,220,0.903795213102483,0.95991215212012,0.847678274084846,0.828006890772967,0.909438680443986,0.640409205850492,0.631744643185133,0.817704233800659,0.9182319326345283,0.812476606280645,0.88742466313856
1993,220,0.899282958055826,0.957978490014028,0.840587426097623,0.817865176021761,0.901339644502091,0.636604952297657,0.631744643185133,0.833599023396435,0.9398392221103069,0.807672657118481,0.88742466313856
1994,220,0.899282958055826,0.957978490014028,0.840587426097623,0.824326656548279,0.910762513927626,0.636604952297657,0.631744643185133,0.819670474603365,0.9294132337225999,0.807672657118481,0.88742466313856
1995,220,0.900799422770244,0.958546325366364,0.843052520174125,0.825885396412417,0.910762513927626,0.637794429682144,0.631744643185133,0.820639316366614,0.9294132337225999,0.809263267018819,0.88742466313856
1996,220,0.903015325723436,0.959531698330254,0.846498953116619,0.828175013703545,0.910762513927626,0.639665145452974,0.631744643185133,0.822646798839441,0.9294132337225999,0.81161379455847,0.88742466313856
1997,220,0.897323584529068,0.957138776605191,0.837508392452945,0.82229904308223,0.910762513927626,0.635065591673349,0.631744643185133,0.817389478654731,0.9294132337225999,0.805840717706242,0.88742466313856
1998,220,0.897323584529068,0.957138776605191,0.837508392452945,0.82229904308223,0.910762513927626,0.635065591673349,0.631744643185133,0.817389478654731,0.9294132337225999,0.811439119288434,0.895507622874075
1999,220,0.897323584529068,0.957138776605191,0.837508392452945,0.82229904308223,0.910762513927626,0.635065591673349,0.631744643185133,0.817389478654731,0.9294132337225999,0.811439119288434,0.895507622874075
2e3,220,0.900904138086435,0.958718998368694,0.843089277804177,0.826145096899564,0.910762513927626,0.638013487940785,0.631744643185133,0.820895322831269,0.9294132337225999,0.825272124204856,0.910750588719408
2001,220,0.900904138086435,0.958718998368694,0.843089277804177,0.826145096899564,0.910762513927626,0.636160809356969,0.628987585391567,0.820895322831269,0.9294132337225999,0.825272124204856,0.910750588719408
2002,220,0.904612591828887,0.960271186912082,0.848953996745691,0.829858843565901,0.910762513927626,0.639218192246294,0.628987585391567,0.824181566083641,0.9294132337225999,0.829667676712694,0.911701955578989
2003,220,0.904612591828887,0.960271186912082,0.848953996745691,0.829858843565901,0.910762513927626,0.647895113573628,0.641816946705008,0.824181566083641,0.9294132337225999,0.829667676712694,0.911701955578989
2004,220,0.904612591828887,0.960271186912082,0.848953996745691,0.829768438065535,0.910685605070676,0.647895113573628,0.641816946705008,0.824181566083641,0.9294132337225999,0.829667676712694,0.911701955578989
2005,220,0.904612591828887,0.960271186912082,0.848953996745691,0.829768438065535,0.910685605070676,0.647895113573628,0.641816946705008,0.8345498257815,0.9374482458003842,0.829667676712694,0.911701955578989
2006,220,0.908096220547612,0.96180563295676,0.854386808138464,0.833445681668582,0.910685605070676,0.650849173375289,0.641858708916713,0.836911134719874,0.926560892234417,0.832830039657831,0.910881715046775
2007,220,0.912454496011396,0.963676036998857,0.861232955023934,0.852517132958899,0.931958084546085,0.654269769070136,0.641568756837537,0.83880100183077,0.9320251593154998,0.8375706738551,0.911110355842109
2008,220,0.917636903859185,0.965944097085565,0.869329710632804,0.858081883258475,0.931958084546085,0.657598710312623,0.639882540374853,0.867223701572142,0.9558318307841144,0.852289651578765,0.924684933032031
2009,220,0.917453646346153,0.965868408075383,0.869038884616924,0.857917855828771,0.931958084546085,0.657417477535109,0.639838041348149,0.860035176517238,0.9491108128965414,0.852102779256375,0.924684933032031
2010,220,0.916796058358167,0.965625955182816,0.867966161533519,0.860588323331996,0.937065871403215,0.662183479673897,0.647681728565403,0.864782763847731,0.9527357401840529,0.851469052231499,0.924684933032031
2011,220,0.928470759938813,0.970585629789212,0.886355890088414,0.877340160530792,0.942905535561143,0.672228305644328,0.647639757491578,0.874821606683294,0.9522889652144169,0.864489214129398,0.925233879986217
2012,220,0.944763251942253,0.977483526172073,0.912042977712434,0.895429500855854,0.943159734681774,0.687140382468057,0.64862597191393,0.90462179495304,0.9657974461880597,0.88620255147997,0.930914778327725
2013,220,0.933483116869379,0.972717812155569,0.894248421583189,0.883139577190326,0.943159734681774,0.662936944195502,0.628042775253846,0.886642490122237,0.9576844667792765,0.864192787635959,0.916913651483716
2014,220,0.923844394532172,0.968728705624668,0.878960083439677,0.871881699621936,0.942101471961282,0.654629558673071,0.627689172321916,0.859783852478672,0.938687578477449,0.852696761591711,0.915472486074349
2015,220,0.919948946155773,0.967033793777241,0.872864098534306,0.867712093833108,0.942101471961282,0.671213954206103,0.656858029563846,0.850523719825491,0.93167819282282,0.846954274556792,0.913304210295382
2016,220,0.918961528100674,0.96659696414015,0.871326092061199,0.866617542940828,0.942101471961282,0.667532739014758,0.652607991701757,0.851195718223364,0.9335929803056259,0.845861823625466,0.913304210295382
1910,481,NA,NA,NA,NA,NA,NA,0.15,NA,0.03336286135360572,NA,NA
1911,481,0.0187522811107899,0.0375045622215798,0,0.0364456398167076,0.143255169373163,0.0289050345781063,0.113205057181435,7.24748614810599e-4,0.03336286135360572,0.0211064959584652,0.0822592616119164
1912,481,0.0187522811107899,0.0375045622215798,0,0.0364456398167076,0.143255169373163,0.0289050345781063,0.113205057181435,7.24748614810599e-4,0.03336286135360572,0.0211064959584652,0.0822592616119164
1913,481,0.0187522811107899,0.0375045622215798,0,0.0364456398167076,0.143255169373163,0.0277756019838843,0.108705057181435,7.24748614810599e-4,0.03336286135360572,0.0211064959584652,0.0822592616119164
1914,481,0.0187522811107899,0.0375045622215798,0,0.0364456398167076,0.143255169373163,0.0266461693896624,0.104205057181435,7.24748614810599e-4,0.03336286135360572,0.0211064959584652,0.0822592616119164
1915,481,0.0187522811107899,0.0375045622215798,0,0.0364456398167076,0.143255169373163,0.0255167367954404,0.0997050571814352,7.24748614810599e-4,0.03336286135360572,0.0211064959584652,0.0822592616119164
1916,481,0.0187522811107899,0.0375045622215798,0,0.0364456398167076,0.143255169373163,0.0243873042012185,0.0952050571814352,7.24748614810599e-4,0.03336286135360572,0.0211064959584652,0.0822592616119164
1917,481,0.0187522811107899,0.0375045622215798,0,0.0364456398167076,0.143255169373163,0.0232578716069965,0.0907050571814352,7.24748614810599e-4,0.03336286135360572,0.0211064959584652,0.0822592616119164
1918,481,0.0187522811107899,0.0375045622215798,0,0.0364456398167076,0.143255169373163,0.0221284390127746,0.0862050571814352,7.24748614810599e-4,0.03336286135360572,0.0211064959584652,0.0822592616119164
1919,481,0.0187522811107899,0.0375045622215798,0,0.0364456398167076,0.143255169373163,0.0209990064185526,0.0817050571814352,7.24748614810599e-4,0.03336286135360572,0.0211064959584652,0.0822592616119164
1920,481,0.0187522811107899,0.0375045622215798,0,0.0364456398167076,0.143255169373163,0.0198695738243307,0.0772050571814352,7.24748614810599e-4,0.03336286135360572,0.0211064959584652,0.0822592616119164
1921,481,0.0187522811107899,0.0375045622215798,0,0.0364456398167076,0.143255169373163,0.0187401412301087,0.0727050571814352,7.24748614810599e-4,0.03336286135360572,0.0211064959584652,0.0822592616119164
1922,481,0.0187522811107899,0.0375045622215798,0,0.0364456398167076,0.143255169373163,0.011963545664777,0.0457050571814352,7.24748614810599e-4,0.03336286135360572,0.0211064959584652,0.0822592616119164
1923,481,0.0187522811107899,0.0375045622215798,0,0.0364456398167076,0.143255169373163,0.011963545664777,0.0457050571814352,7.24748614810599e-4,0.03336286135360572,0.0211064959584652,0.0822592616119164
1924,481,0.0187522811107899,0.0375045622215798,0,0.0364456398167076,0.143255169373163,0.011963545664777,0.0457050571814352,7.24748614810599e-4,0.03336286135360572,0.0211064959584652,0.0822592616119164
1925,481,0.0187522811107899,0.0375045622215798,0,0.0364456398167076,0.143255169373163,0.011963545664777,0.0457050571814352,7.24748614810599e-4,0.03336286135360572,0.0211064959584652,0.0822592616119164
1926,481,0.0187522811107899,0.0375045622215798,0,0.0364456398167076,0.143255169373163,0.011963545664777,0.0457050571814352,7.24748614810599e-4,0.03336286135360572,0.0211064959584652,0.0822592616119164
1927,481,0.0187522811107899,0.0375045622215798,0,0.0364456398167076,0.143255169373163,0.011963545664777,0.0457050571814352,7.24748614810599e-4,0.03336286135360572,0.0211064959584652,0.0822592616119164
