gwcode,year,date,NY.GDP.PETR.RT.ZS,NY.GDP.TOTL.RT.ZS
940,2004,2004-12-31,0,9.25066698021885
940,2005,2005-12-31,0,11.9689639120145
950,1995,1995-12-31,0,1.76114143266301
950,1996,1996-12-31,0,1.94970027085486
950,1997,1997-12-31,0,1.54467702102978
950,1998,1998-12-31,0,1.45014909843101
950,1999,1999-12-31,0,0.976151319810003
950,2000,2000-12-31,0,1.1515454227053
950,2001,2001-12-31,0,1.183596087019
950,2002,2002-12-31,0,1.22388899235496
950,2003,2003-12-31,0,1.28508463033769
950,2004,2004-12-31,0,1.1938343676275
950,2005,2005-12-31,0,1.21009873005504
970,1995,1995-12-31,0,0
970,1996,1996-12-31,0,0
970,1997,1997-12-31,0,0
970,1998,1998-12-31,0,0
970,1999,1999-12-31,0,0
970,2000,2000-12-31,0,0
970,2001,2001-12-31,0,0
970,2002,2002-12-31,0,0
970,2003,2003-12-31,0,0
970,2004,2004-12-31,0,0
970,2005,2005-12-31,0,0
971,1995,1995-12-31,0,0
971,1996,1996-12-31,0,0
971,1997,1997-12-31,0,0
971,1998,1998-12-31,0,0
971,1999,1999-12-31,0,0
971,2000,2000-12-31,0,0
971,2001,2001-12-31,0,0
971,2002,2002-12-31,0,0
971,2003,2003-12-31,0,0
971,2004,2004-12-31,0,0
971,2005,2005-12-31,0,0
972,1995,1995-12-31,0,0
972,1996,1996-12-31,0,0
972,1997,1997-12-31,0,0
972,1998,1998-12-31,0,0
972,1999,1999-12-31,0,0
972,2000,2000-12-31,0,0
972,2001,2001-12-31,0,0
972,2002,2002-12-31,0,0
972,2003,2003-12-31,0,0
972,2004,2004-12-31,0,0
972,2005,2005-12-31,0,0
973,1995,1995-12-31,0,0
973,1996,1996-12-31,0,0
973,1997,1997-12-31,0,0
973,1998,1998-12-31,0,0
973,1999,1999-12-31,0,0
973,2000,2000-12-31,0,0
973,2001,2001-12-31,0,0
973,2002,2002-12-31,0,0
973,2003,2003-12-31,0,0
973,2004,2004-12-31,0,0
973,2005,2005-12-31,0,0
983,1995,1995-12-31,0,0
983,1996,1996-12-31,0,0
983,1997,1997-12-31,0,0
983,1998,1998-12-31,0,0
983,1999,1999-12-31,0,0
983,2000,2000-12-31,0,0
983,2001,2001-12-31,0,0
983,2002,2002-12-31,0,0
983,2003,2003-12-31,0,0
983,2004,2004-12-31,0,0
983,2005,2005-12-31,0,0
986,1995,1995-12-31,0,0
986,1996,1996-12-31,0,0
986,1997,1997-12-31,0,0
986,1998,1998-12-31,0,0
986,1999,1999-12-31,0,0
986,2000,2000-12-31,0,0
986,2001,2001-12-31,0,0
986,2002,2002-12-31,0,0
986,2003,2003-12-31,0,0
986,2004,2004-12-31,0,0
986,2005,2005-12-31,0,0
987,1995,1995-12-31,0,0.0158680091174009
987,1996,1996-12-31,0,0.0171193860205205
987,1997,1997-12-31,0,0.0168242940324561
987,1998,1998-12-31,0,0.0129437956870271
987,1999,1999-12-31,0,0.00705565558196253
987,2000,2000-12-31,0,0.00746556198768426
987,2001,2001-12-31,0,0.00860390312233918
987,2002,2002-12-31,0,0.00977234036480971
987,2003,2003-12-31,0,0.0142991575149049
987,2004,2004-12-31,0,0.0165666293153546
987,2005,2005-12-31,0,0.010153971520752
990,1995,1995-12-31,0,2.02450058761783
990,1996,1996-12-31,0,1.85156487028709
990,1997,1997-12-31,0,1.29510210207676
990,1998,1998-12-31,0,1.29191261556939
990,1999,1999-12-31,0,1.06686355729987
990,2000,2000-12-31,0,0.453318230982667
990,2001,2001-12-31,0,0.537309789626755
990,2002,2002-12-31,0,0.554184165661913
990,2003,2003-12-31,0,0.549251176746729
990,2004,2004-12-31,0,0.391074926374017
990,2005,2005-12-31,0,0.309647100628863
